words,commit_message
16,56be8cb39 Update CHANGELOG
52,51bdae3b9 Merge pull request #2112 from markpeek/markpeek-file
25,2b4c95630 scripts: website_push_www
34,cef35c7e5 website/www: add www.vagrantup.com
54,72b6fe616 website/docs: bring in changes from docs.vagrantup.com
33,4b26766d7 Only ignore the root Gemfile.lock
34,fea9ede82 website/docs: add .buildpacks file
30,edc6d7168 scripts: add website_push_docs
49,3e995f656 guests/fedora: use PEERDNS=no in static [GH-2111]
47,d03110eaa website: add docs back to the main Vagrant repo
22,c158b4aff Add a file provisioner
40,315466983 provisioners/shell: prefer "." over "::"
127,c752c3758 Merge branch 'shell-provisioner-remote-script' of https://github.com/fgrehm/vagrant into fgrehm-shell-provisioner-remote-script
56,be2523838 core: Show what machine error messages are for [GH-1668]
44,896ae7b9b core: vagrant -v no longer loads Vagrantfile
16,d9d926474 Update CHANGELOG
111,89ecb7850 Merge branch 'more_ansible_options' of https://github.com/gildegoma/vagrant into gildegoma-more_ansible_options
64,7f0cbd8fe core: Vagrant.has_plugin? to check if plugin installed [GH-1736]
16,bd90f54a5 Update CHANGELOG
43,154b32e56 Merge pull request #1745 from jheise/master
51,b8dc88179 commands/up: validate provision-with args [GH-1957]
46,e8d2e05c4 Merge pull request #2077 from miurahr/exportfs
40,ac1404b9a commands/plugin: Add "update" subcommand
43,c95a68ed5 commands/reload: dont' provision by default
51,a656a9965 communicators/ssh: remove use of nonexistent config
71,63d0400de kernel_v1: don't upgrade "max_tries" and "timeout" because they're gone
59,e2ddab532 core: Don't provision after first `up` by default [GH-1776]
53,ab7cee1ae Merge pull request #2107 from fgrehm/remove-dead-code
16,78ed85be4 Update CHANGELOG
45,7897de3fb guests/ubuntu: enable the new mount_nfs stuff
45,8bc01c7cb Merge pull request #1717 from toretore/master
23,77dd62634 guest: Remove dead code
12,b58193643 Bump version
153,d7b398a90 Merge branch 'fix/master/puppet-provisioner-nfs-support' of https://github.com/mfournier/vagrant into mfournier-fix/master/puppet-provisioner-nfs-support
54,3a14d27f9 core: Arbitrary NFS options with nfs_options [GH-1029]
16,4329c9f06 Update CHANGELOG
37,df02ddb68 core: note backwards incompat in code
67,e5b35d1c8 core: support "mount_options" for arbitrary mount options [GH-1029]
32,2d2180e5a hosts/linux: fix NFS prune regex
38,a6aa16dca hosts/bsd: proper NFS prune sed syntax
16,b4d67d2e0 Update CHANGELOG
107,65ef8d247 Merge branch 'nfs-per-user' of https://github.com/davedevelopment/vagrant into davedevelopment-nfs-per-user
58,c63d4fd6b hosts/bsd: nice error if can't read exports file [GH-2038]
46,4608e75b4 core: clean up machine directory when id = nil
65,a96efcdec providers/virtualbox: only set default name on first up [GH-1817]
65,9e38601f1 provisioners/puppet: run from correct working directory [GH-1967]
54,949416c76 provisioners/ansible: use proper config name [GH-2104]
72,c4e79db55 commmands/box/remove: fix exception when no provider specified [GH-2100]
55,e5db091b1 provisioners/salt: default bootstrap script gets latest
37,874994ff7 provisioners/salt: remove unused code
52,d154aafc0 provisioners/salt: remove vagrant check, we core now
16,646ee0087 Update CHANGELOG
62,93d518223 Merge pull request #1626 from raadad/salty-vagrant-provisioner
62,c38d28f1c providers/virtualbox: 4.2 max network adapters to 36 [GH-1886]
80,0f4ba6dc3 providers/virtualbox: Run post-boot after boot but before wait for SSH [GH-2048]
47,47594036b Add support for remote shell provisioner script
15,283d2ae74 fix broken test
50,5a4c06f75 core: config.ssh.timeout => config.vm.boot_timeout
70,c38fadfd2 core: config.vm.graceful_halt_timeout to specify graceful halt timeout
44,96ed15bad Next version will be 1.3.0, update cHANGELOG
16,f2adeb0f0 Update CHANGELOG
53,261d0ef6c core: WaitForCommunicator - more robust wait for boot
65,2b7a1297c core: set `disabled: true` for disabling forwarded port [GH-1922]
49,c2012ff94 commands/up: flag --no-destroy-on-error [GH-2011]
69,9e476330f provisioners/ansible: execute ansible with cwd of root_path [GH-2051]
16,d90c3ba78 Update CHANGELOG
34,5b4299440 core: better cleanup of ".vagrant"
61,1ac3fb39f provisioners/chef: error if knife not found and auto-deleting
16,0227dd26b Update CHANGELOG
54,26b32bf8c provisioners/chef: don't delete node/client by default
50,a8ebd30cb provisioners/chef: use Subprocess to execute knife
63,38a6f863e core: Inherit CommandUnavailableWindows from CommandUnavailable
60,d4c7e2011 core: ProvisionerCleanup task to run cleanup on provisioners
22,93c98aad0 Merge branch 'pr/1267'
61,50fdf1358 communicators/ssh: handle closed connection without exception
16,e8bdc817f Update CHANGELOG
88,54ac2e844 Merge pull request #1713 from akalyaev/respect-nec-type-option-for-private-networks-1704
16,82006dfc9 Update CHANGELOG
93,349b2507f Merge branch 'unpriv_shell' of https://github.com/frsantos/vagrant into frsantos-unpriv_shell
39,0e9711d0d kernel: config.vm.host_name works again
16,caf153270 Update CHANGELOG
47,826c8a884 Merge pull request #1801 from davegudge/patch-1
69,adb72b07d plugins/provisioners: put generated inventory file in vagrantfile dir
117,844530883 Merge branch 'generate_ansible_hosts' of https://github.com/commandtab/vagrant into commandtab-generate_ansible_hosts
16,c4e018b9f Update CHANGELOG
135,8f2f65444 Merge branch 'chef_solo_environment_support' of https://github.com/marcparadise/vagrant into marcparadise-chef_solo_environment_support
55,02399a145 provisioners/ansible: allow verbose :extra to be string
16,7f4367085 Update CHANGELOG
44,99a51a1ba Merge pull request #1979 from bmabey/patch-1
16,b570de30a Update CHANGELOG
51,5a18be182 Merge pull request #2052 from janth/solaris11-guest
16,76a15f8ab Update CHANGELOG
65,42f30fc50 Merge pull request #2058 from miketheman/chef_formatter_part_deux
16,7b21b4233 Update CHANGELOG
50,29aab20a9 core: nitpick the protocol forwarded port checking
79,44d65de07 Merge pull request #2059 from mlex/forward-tcp-and-udp-with-on-same-port-number
16,f8610418f Update CHANGELOG
54,53619daa7 Merge pull request #2086 from tsahara-iij/openbsd-caps
16,4f27ad3d1 Update CHANGELOG
44,1a210e2c2 Merge pull request #2090 from miguno/GH-2087
63,5058f351b GH-2087: Detect RHEL (Red Hat Enterprise Linux Server) properly
75,95f5f553d GH-2088: Use proper regex capture group to detect OS version of RHEL family
35,91db68529 more capabilities for OpenBSD guest
48,2b3951b91 Merge pull request #2084 from glensc/fix-2a9d0c9
30,fda6bf7bf fix broken regexp from 2a9d0c9
62,05d27d20e improve slackware/plamo detection and change nfs_check_command
22,3d886671a fix typo for slackware
23,bae7dbb0e Support slackware linux
30,f2b83ac66 export nfs gracer way in Linux
84,172a5dac5 allow port-forwarding of the same port number but with different protocols [GH-1108]
67,a90ad1805 Updates Chef provisioner configuration option formatter for Chef 11
28,75c03726b Added solaris11 guest plugin
50,bb3609e6b adds extra verbosity option to ansible provisioner
45,b061e02bc Add support for "ansible.skip_tags" attribute
16,e34cdbf86 Update CHANGELOG
59,2866476fb Merge pull request #2041 from Boohbah/arch-change-host-name
62,903578269 Use hostnamectl in plugins/guests/arch/cap/change_host_name.rb
65,53f214c45 Merge pull request #2040 from timsutton/darwin-verify-vmware-hgfs
43,caaaa9fe2 Support verify_vmware_hgfs in darwin guest.
16,b6ec72342 Update CHANGELOG
44,3b1a31411 Merge pull request #2015 from flozano/master
63,d237bc065 provisioners/ansible: properly quote vars with spaces [GH-1984]
41,471dc2dc7 core: strip newlines off of IDs [GH-2024]
43,7c9219fc1 Add --color to force color output [GH-2027]
41,602a5ce0b commands/plugin/install: nitpick on style
16,cee97bc3a Update CHANGELOG
75,8e3422403 Merge pull request #1986 from ipwnstuff/feature/plugin-post-install-message
16,b2b7fdcd3 Update CHANGELOG
50,b2f32543d Merge pull request #1689 from philippfranke/master
16,59580e242 Update CHANGELOG
54,269f7c2cc Merge pull request #2007 from ches/ansible-exit-status
16,d88a6476e Update CHANGELOG
43,bb209bacc Merge pull request #2008 from gwenci/master
16,500c5fb86 Update CHANGELOG
66,0dfeec4fa Merge pull request #2016 from mcourtois/fix/master/status_cosmetic
46,6a2ad95cf provisioners/ansible: update some locale stuff
16,9c45de2af Update CHANGELOG
60,8e065abf3 Merge pull request #2026 from ppp0/patch-set-hostname-debian
16,4afc2d7fb Update CHANGELOG
69,17ecd05c5 plugins/provisioners/ansible: rename inventory_file to inventory_path
46,ac8b2c504 plugins/provisioners/ansible: use exist? check
64,15142704e Merge pull request #2035 from ches/ansible-inventory-directories
16,88db430f3 Update CHANGELOG
50,d24caac5a Merge pull request #1914 from b2jrock/darwin-guest
53,c38855f8c Ansible inventory can be a directory, not just a file
38,23962baac Darwin: use :sudo for communicate.test
26,a3b9428f6 Darwin: code debug cleanup
31,8b925e6c1 Update Darwin guest description
71,78ec8b580 Darwin: clean up temporary network interface file downloaded from guest
80,300d15160 Darwin guest: mount_vmware_shared_folder cap for use with vmware_fusion provider
203,7d0a92c5b Remove the +1 offset, I resolved the issue with the 'phantom' en1 interface. For some reason interfaces still skip en1, but provided we enumerate based on order and not name, things should work smoothly.
14,e5ce19ff1 Tabs must die.
114,3611ff39f Change mount_nfs_folder cap to be more like the linux version, adding a bunch of retires rather than a long sleep.
23,b6f2443bd Forcing eth0 to come up
48,1c057191c Merge pull request #2023 from sevos/core_os_ext1
30,bf21021cf Cleanup of CoreOS guest plugin
16,9f9b0589f Update CHANGELOG
43,345f47219 Merge pull request #2022 from sevos/core_os
36,c8cd47ff6 Make slaves connecting to first node
28,d8c10ad90 LVP for coreos guest support
30,501073804 Improve Gentoo guest detection
58,ed03add53 Start padding with 25 characters to keep original behavior
45,97aed37ae Use longest machine name to pad in status cmd
37,521a5c582 Added :owner => root to mount options
205,5606aa8b1 Working implementation with NFS, still some caveats: - There's a lengthy sleep in there, probably could use a back-off loop - en1 seems totally worthless on vbox, I skip it and just use the en2 it creates.
14,2a9d0c9d7 Update host.rb
43,d937cca49 Fix Ansible provisioner exit code reporting
18,16002d03c Up version for dev
22,a2925f0ff Update version for dev
6,7ec0ee1d0 v1.2.7
43,e1c0c48ff Show the correct installed plugin [GH-1834]
16,45fb5d40b Update CHANGELOG
35,ff36a4617 Set user agent to Vagrant + version
52,9ba77a5ed Merge pull request #2003 from fgrehm/curl-user-agent
30,bf4131af1 Clean up downloader test a bit
115,c7aed1a6a Provide a custom user agent header to cURL request so that URL shorteners are able to track the amount of downloads
50,e98e8bf9d Merge pull request #2002 from michaelglass/patch-2
18,a2a88118d removing dead code
25,eefb90ff9 Fix small typo on comment
46,2282a88f3 Convert config.vm.hostname to string [GH-1999]
47,6c4592ad6 Use --color=false for Puppet no color [GH-2000]
15,aeb1fa7ec unnecessary '!'
51,632349710 Convert hostpath to string on windows so gsub works
18,5be16cc19 up version for dev
6,22b76517d v1.2.6
16,dc21e8f52 Update CHANGELOG
50,35dc2d253 Merge pull request #1990 from michaelglass/patch-2
74,9a0047302 fix regression preventing boxes that specify support for multiple formats.
18,536ea95ea Up version for dev
6,ec2305a9a v1.2.5
48,2c680cad1 Merge pull request #1987 from StephenKing/master
20,a637d8779 Typo in CHANGELOG.md
49,2033eba2d Display post install messages if a plugin has any
43,14cce74c3 Add a post plugin install message to en.yml
16,fc89a503c Update CHANGELOG
48,6168abf83 Set default internal encoding to UTF-8 [GH-1977]
50,1086c8120 Merge pull request #1982 from michaelglass/patch-1
51,876937fc9 fix regression chowning chef provisioning directory
47,25a6b6c92 Merge pull request #1973 from tsugliani/patch-1
20,75da036f4 Cosmetic typo error.
16,b51804ce3 Update CHANGELOG
51,ea89b43a0 Merge pull request #1738 from drogerschariot/master
54,7ef6c5d9d Unused config objects are finalized properly [GH-1877]
49,fc7c8b1e9 Replace '\' with '/' on synced folders on Windows
48,c0404e3f6 Mount NFS with UDP protocol by default [GH-1706]
57,b2ee015d0 VirtualBox no longer removes network interfaces [GH-1324]
67,aeb0132dc Discover and set SSH_AUTH_SOCK on sudo with forward agent [GH-1307]
55,92a61f96a Config validation error if :id in pre-import VBoxManage
63,5f34a694f VBoxManage customizations can run at different events [GH-1247]
58,a786bb53d --provider on box add supports any format of that provider
44,4b299c9fc Add missing comma on puppet provisioner file
60,fb14a33bc Simplify understanding of magic "2" in Vagrantfile [GH-1835]
60,2d1658895 Validation so private network IP doesn't end in .1 [GH-1750]
52,b2d1a26dc NFS request is silently ignored on Windows [GH-1748]
34,cf1768c7b Retry SSH on ENETUNREACH [GH-1732]
64,af66f5f93 box_download_insecure to not validate https of box_url [GH-1712]
55,4151df884 Forwarded ports don't auto-correct by default [GH-1701]
55,eb70c0d6b Show an error message if ansible fails to run [GH-1699]
57,184172347 Add read_mac_addresses to 4.2 VirtualBox driver [GH-1690]
57,7fd363a2f Shared folder target path can be a Windows path [GH-1688]
64,7c6193114 Only wrap IdentityFile in quotes if it contains spaces [GH-1682]
70,f4c36795d Properly determine shared folder path even if .profile echos [GH-1677]
47,8379d0e20 Don't forcibly output newlines for provisioners
64,cf0ba53fb box_url works with all box formats a provider supports [GH-1752]
31,25895b509 handle_box_url uses new formats
67,f3bbad8c2 Refactor box collection to support looking for boxes multi-provider
16,cf0e302e3 Update CHANGELOG
149,264a22046 Merge branch 'more-concise-box-not-found-error-message' of https://github.com/akalyaev/vagrant into akalyaev-more-concise-box-not-found-error-message
36,fb96396f6 implemetn array arguments from #1569
7,14ae9ed03 Comment
32,900f7e4d6 Error if VBox 4.2.14 is running.
34,80666c03d vagrant help <foo> works [GH-1578]
30,bd378ea2b VAGRANT_DOTFILE_PATH [GH-1524]
64,cbf141796 Change solaris shut down command to properly shut down [Gh-1506]
44,e73e2b375 Register fedora host as CentOS too [GH-1394]
38,a91edab59 Remove reference to PPK in keys readme
54,b68c48999 Fix missing translation for non existent CWD [GH-1947]
68,d3993bb63 Merge pull request #1945 from znz/fix/master/forwarded_port-guest_ip
52,889067666 pass guest_ip option from config to driver [GH-1121]
16,6eaeb96d5 update Changelog
59,8ef30f5c0 Merge pull request #1944 from miketheman/chef_cfg_formatter
51,5c2c5b999 Adds formatter option to Chef Provisioner [GH-1250]
60,931e23c5d add verbose_logging config option to chef based provisioners
56,87455b5d0 Disabe puppet colors if UI has colors disabled [GH-1344]
